,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
39,0.019304394721984863,0.0009825910872887662,0.0018692970275878905,0.00016045461260352328,15,1,"{'C': 15, 'gamma': 1}",0.55,0.525,0.575,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.011180339887498935,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.007633137702941895,0.0005896920040085726,0.0008923292160034179,3.998842523895322e-05,25,0.01,"{'C': 25, 'gamma': 0.01}",0.925,0.9,0.825,0.95,0.9,0.95,0.825,0.825,0.85,0.825,0.8774999999999998,0.05055937104039173,20,0.9666666666666667,0.9722222222222222,0.9666666666666667,0.9638888888888889,0.9666666666666667,0.975,0.9777777777777777,0.9694444444444444,0.9694444444444444,0.9666666666666667,0.9694444444444444,0.004120110270608687
41,0.013425230979919434,0.0011176897459566132,0.0012275218963623048,8.372486552312397e-05,25,0.05,"{'C': 25, 'gamma': 0.05}",0.975,0.9,0.925,0.925,0.9,0.95,0.85,0.8,0.825,0.875,0.8924999999999998,0.0525,3,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9944444444444445,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9974999999999999,0.0014958791130929125
42,0.014805364608764648,0.0011372919337070814,0.0015192747116088868,9.130211703836835e-05,25,0.1,"{'C': 25, 'gamma': 0.1}",0.975,0.9,0.925,0.875,0.875,0.95,0.85,0.775,0.75,0.9,0.8775000000000001,0.06749999999999999,13,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
43,0.016410684585571288,0.0016159314565196133,0.001781129837036133,0.0001068454288415711,25,0.5,"{'C': 25, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,0.014497470855712891,0.0010525852351626979,0.0014233112335205079,4.902570116417064e-05,25,0.1,"{'C': 25, 'gamma': 0.1}",0.975,0.9,0.925,0.875,0.875,0.95,0.85,0.775,0.75,0.9,0.8775000000000001,0.06749999999999999,13,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
45,0.015446758270263672,0.0008913459819993349,0.0016925334930419922,7.297088747142473e-05,25,0.25,"{'C': 25, 'gamma': 0.25}",0.925,0.9,0.9,0.875,0.9,0.85,0.875,0.725,0.775,0.85,0.8575000000000002,0.05921359641163507,32,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,1.0,1.0,0.9972222222222222,0.9980555555555556,0.0012729376930432845
46,0.015734219551086427,0.00011702916025580745,0.0017046928405761719,4.27753762077033e-05,25,0.5,"{'C': 25, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.017902040481567384,0.00038114422381460816,0.0018816232681274415,0.00035800328339129195,25,1,"{'C': 25, 'gamma': 1}",0.55,0.525,0.575,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.011180339887498935,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.007570028305053711,0.0003708313558665783,0.0008177518844604492,2.782773815904708e-05,50,0.01,"{'C': 50, 'gamma': 0.01}",0.925,0.9,0.825,0.875,0.9,0.925,0.825,0.825,0.875,0.8,0.8675,0.0433733789322437,27,0.9861111111111112,0.9805555555555555,0.9805555555555555,0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9944444444444445,0.9805555555555555,0.9833333333333333,0.9888888888888889,0.9855555555555556,0.004267303193260368
49,0.013550114631652833,0.0003766080893274112,0.001351618766784668,0.00011668666353846815,50,0.05,"{'C': 50, 'gamma': 0.05}",0.975,0.9,0.925,0.9,0.9,0.95,0.85,0.8,0.825,0.875,0.89,0.05147815070493499,4,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
50,0.014333105087280274,0.0007430697973172775,0.0014626026153564454,0.0001257089264800561,50,0.1,"{'C': 50, 'gamma': 0.1}",0.975,0.9,0.925,0.875,0.875,0.95,0.85,0.75,0.75,0.9,0.875,0.07158910531638177,21,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
51,0.01667945384979248,0.0006325002530663379,0.0019534826278686523,0.0002056558986403141,50,0.5,"{'C': 50, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,0.014238977432250976,0.0005385318434290128,0.0014317750930786133,0.0001140138011871716,50,0.1,"{'C': 50, 'gamma': 0.1}",0.975,0.9,0.925,0.875,0.875,0.95,0.85,0.75,0.75,0.9,0.875,0.07158910531638177,21,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,1.0,0.9972222222222222,0.9977777777777778,0.0011111111111111072
53,0.015935635566711424,0.0010555858422857092,0.001757669448852539,0.00014321904660743567,50,0.25,"{'C': 50, 'gamma': 0.25}",0.925,0.9,0.925,0.875,0.9,0.85,0.875,0.725,0.775,0.85,0.86,0.061441028637222554,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.017069053649902344,0.002458693773788876,0.0018402814865112304,9.909434801215961e-05,50,0.5,"{'C': 50, 'gamma': 0.5}",0.6,0.575,0.675,0.625,0.6,0.65,0.6,0.6,0.65,0.65,0.6225,0.030516389039334287,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,0.018555235862731934,0.0015192201059148148,0.0018520593643188477,0.00035901131786956884,50,1,"{'C': 50, 'gamma': 1}",0.55,0.525,0.575,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.011180339887498935,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
